# Time-averaged data for fix 4
# TimeStep f_hot1 f_cold1 c_block1_temp c_block2_temp c_block3_temp c_block4_temp c_block5_temp c_block6_temp c_block7_temp c_block8_temp c_block9_temp c_block10_temp
258000 -298.634 335.916 263.616 269.631 278.557 284.35 289.589 300.35 310.422 314.277 321.031 333.32
259000 -299.997 337.532 263.398 270.199 278.944 284.206 289.695 298.282 311.021 315.316 320.739 333.915
260000 -301.497 338.731 263.289 270.841 278.593 283.354 290.393 297.778 310.136 316.448 320.559 335.448
261000 -303.378 340.013 262.892 272.496 276.911 283.337 290.963 297.946 309.108 316.074 319.93 336.244
262000 -302.357 341.165 263.201 271.444 277.951 281.485 292.499 298.598 308.519 315.133 319.671 335.952
263000 -303.894 341.904 262.612 272.552 276.966 282.621 292.089 299.146 307.416 316.269 318.304 338.152
264000 -305.242 343.231 261.527 273.267 277.358 283.291 291.771 297.556 307.541 316.318 318.136 339.461
265000 -306.91 345.257 261.886 272.786 276.806 284.145 294.043 295.739 307.286 316.271 319.468 339.386
266000 -309.579 344.88 262.419 272.415 275.559 284.72 295.256 294.22 307.496 315.631 319.705 339.452
267000 -312.094 346.9 262.053 272.933 274.67 285.326 294.331 295.49 308.057 314.671 319.955 339.023
268000 -311.061 347.844 262.275 271.655 276.502 283.49 294.378 296.73 308.004 314.853 319.637 338.629
269000 -309.918 347.028 262.733 272.848 277.5 282.337 294 297.853 307.365 314.829 320.056 337.389
270000 -313.543 348.134 263.371 273.039 277.966 281.472 293.869 298.327 306.859 315.135 320.004 337.321
271000 -312.02 347.728 263.175 273.54 277.516 282.478 293.237 298.713 306.411 316.607 318.693 337.43
272000 -312.295 348.955 264.241 273.552 277.078 282.708 293.227 299.254 306.338 314.877 319.894 335.472
273000 -312.145 349.147 263.616 273.755 278.097 281.658 293.709 300.037 305.269 316.681 319.184 333.648
274000 -310.858 351.864 262.672 272.528 279.321 281.521 294.713 299.897 303.877 317.135 318.921 332.744
275000 -312.445 352.244 264.05 271.419 278.721 281.198 295.911 299.514 304.501 314.553 321.404 332.346
276000 -314.015 351.861 267.328 268.401 278.47 283.611 293.928 299.436 304.928 315.177 321.136 332.27
277000 -314.845 352.686 268.844 267.673 279.125 283.397 294.462 298.171 305.181 315.926 321.6 332.16
278000 -315.173 352.708 270.248 266.865 279.096 283.235 293.393 300.038 303.652 315.907 322.316 330.956
279000 -316.052 354.661 269.848 267.673 278.344 284.5 291.708 301.229 302.847 317.139 320.792 331.43
280000 -316.667 355.191 269.629 266.287 280.076 283.814 291.999 300.458 303.249 318.613 319.175 332.259
281000 -319.903 356.936 270.233 265.354 279.933 283.634 292.423 299.501 305.346 317.65 318.713 334.558
282000 -322.326 357.422 268.879 266.991 278.941 284.27 292.208 298.574 306.721 316.215 320.522 334.836
283000 -321.852 358.742 269.417 267.421 278.516 284.005 292.385 300.103 306 314.752 320.201 334.696
284000 -324.684 359.972 268.445 267.755 278.445 283.787 294.501 298.006 307.099 313.391 321.998 333.612
285000 -323.336 360.929 269.577 267.122 278.151 283.037 295.977 297.809 306.586 314.832 320.633 333.164
286000 -325.15 360.458 269.271 268.195 278.443 282.026 295.996 298.411 307.373 314.345 319.351 334.323
287000 -325.681 362.592 269.289 269.076 276.768 283.367 294.14 300.112 308.006 313.499 318.913 334.03
288000 -329.923 363.22 268.953 268.749 275.316 285.958 294.215 299.715 307.277 313.752 319.998 333.255
289000 -328.901 364.451 269.961 267.154 275.558 287.371 293.916 300.66 306.229 313.441 321.28 332.361
290000 -330.168 366.853 268.766 267.042 277.038 285.664 294.242 301.412 306.15 312.143 322.542 333.069
291000 -333.344 367.547 267.927 268.707 276.582 285.667 293.822 300.572 305.999 312.391 324.149 332.561
292000 -334.526 367.667 268.65 268.42 277.91 285.242 293.875 299.784 306.619 311.938 324.375 333.46
293000 -335.192 368.618 268.691 269.479 277.161 285.017 295.396 298.768 306.025 312.58 322.848 333.299
294000 -336.065 369.984 268.437 270.144 276.65 285.293 294.011 299.197 307.886 312.133 322.364 334.049
295000 -337.958 372.333 267.123 270.724 275.852 286.822 293.134 300.152 307.444 312.73 321.465 334.154
296000 -339.093 372.741 266.957 270.082 276.85 286.234 293.586 299.094 307.637 313.477 321.407 333.988
297000 -341.104 376.063 268.313 268.584 276.603 285.655 293.904 300.209 306.936 313.889 321.417 333.787
298000 -344.005 376.478 267.846 268.91 276.57 286.52 293.338 300.087 306.811 313.459 320.824 334.89
299000 -343.29 378.027 266.221 269.072 277.328 286.628 293.09 299.331 306.604 313.806 321.35 333.991
300000 -341.116 380.121 264.552 270.977 277.926 286.168 292.413 297.079 308.302 314.912 319.825 333.788
301000 -344.126 381.802 264.229 271.044 277.467 287.988 291.114 296.616 308.434 315.746 319.795 333.062
302000 -343.426 383.609 263.444 270.816 277.735 287.654 291.764 296.692 308.957 315.546 320.362 332.275
303000 -347.116 383.198 262.866 271.672 278.118 286.299 293.073 297.873 308.004 315.398 320.698 332.307
304000 -346.994 386.252 261.663 272.087 278.32 285.531 295.687 296.178 307.961 315.39 320.104 332.443
305000 -348.303 386.157 260.148 273.068 278.939 284.859 294.378 296.5 308.802 314.319 319.269 333.428
306000 -348.935 387.754 260.096 273.479 280.164 284.165 293.971 297.988 307.637 314.527 318.788 333.522
307000 -348.269 387.961 260.406 274.737 280.44 283.413 293.693 298.026 307.42 314.316 318.212 334.371
308000 -350.884 388.43 259.712 276.035 280.92 283.01 294.27 297.069 307.674 313.474 319.357 334.712
309000 -353.742 389.549 259.712 277.002 280.219 283.239 293.899 297.432 307.956 312.853 318.889 334.32
310000 -354.275 390.988 259.485 277.065 280.827 282.607 295.125 296.319 307.822 311.846 320.173 334.931
311000 -354.918 391.583 259.302 276.201 282.819 283.193 294.261 296.638 306.819 310.656 322.006 333.966
312000 -353.422 390.803 260.186 276.15 282.171 284.421 295.045 296.243 305.898 310.805 322.039 333.511
313000 -355.469 391.25 262.164 274.448 281.304 285.275 293.416 298.082 305.582 311.627 320.466 333.689
314000 -354.458 393.442 263.874 273.786 280.341 284.677 291.83 300.346 304.542 312.758 320.065 333.346
315000 -357.041 395.605 262.567 275.001 278.397 285.478 291.541 301.048 303.813 312.551 321.42 331.882
316000 -358.42 396.144 263.087 274.452 276.631 286.814 292.875 300.645 303.804 311.973 322.36 331.792
317000 -358.363 396.33 263.021 274.576 276.126 286.771 293.145 299.977 304.799 311.234 322.396 332.508
318000 -360.04 398.832 263.312 274.282 276.848 285.278 293.594 299.974 304.682 311.478 321.854 334.119
319000 -362.378 398.979 263.882 274.62 275.897 284.981 294.441 299.738 305.044 312.142 321.427 334.871
320000 -363.031 400.957 263.629 275.019 276.495 284.018 293.701 301.004 304.103 311.949 321.648 334.374
321000 -363.342 400.176 262.682 275.481 276.952 283.89 291.664 303.072 304.646 312.266 320.371 333.53
322000 -363.492 401.395 263.223 274.588 277.247 284.999 290.233 305.202 303.605 312.737 320.611 333.486
323000 -364.831 401.433 263.51 273.776 277.151 284.422 291.31 306.579 302.409 313.446 319.584 333.728
324000 -366.616 404.376 262.589 273.235 276.583 284.881 291.051 306.052 303.157 313.621 319.733 334.046
325000 -368.583 406.916 263.954 271.978 276.501 285.297 291.117 305.118 304.983 312.725 320.545 333.739
326000 -368.372 406.315 265.225 270.992 276.493 285.77 291.712 304.008 304.497 312.617 321.517 332.082
327000 -370.273 406.676 265.72 271.587 275.49 286.975 292.255 302.8 305.563 312.332 320.694 334.154
328000 -371.219 408.903 264.568 272.97 274.312 286.117 294.912 300.917 306.559 311.234 320.912 335.101
329000 -372.934 408.945 264.635 273.141 274.571 286.274 293.918 301.551 306.413 311.293 320.945 335.483
330000 -374.246 410.485 265.166 272.806 275.367 286.027 293.734 300.964 306.865 310.362 323.607 333.024
331000 -373.876 410.345 264.919 272.47 276.043 284.942 292.888 301.652 307.825 310.896 323.096 332.195
332000 -373.057 412.002 264 272.6 276.801 284.328 292.67 301.068 308.95 310.225 323.826 329.967
333000 -374.173 412.897 264.425 272.459 278.177 284.448 291.418 302.612 307.106 310.177 325.837 329.746
334000 -375.969 413.41 264.95 273.442 277.658 283.945 292.226 301.846 307.396 310.601 323.893 330.515
335000 -376.895 413.526 264.744 274.325 277.402 284.144 291.705 303.483 305.82 311.448 322.697 330.901
336000 -377.679 415.908 264.752 275.062 278.834 281.554 293.164 302.393 305.519 311.598 322.621 330.975
337000 -379.289 415.088 264.633 275.768 279.351 280.784 293.419 302.462 305.183 312.614 321.408 330.663
338000 -381.555 417.12 264.766 274.361 280.648 281.26 291.696 302.125 306.518 312.841 320.121 331.834
339000 -381.621 417.316 263.478 274.61 281.865 282.258 290.192 301.26 306.333 312.797 320.193 332.522
340000 -381.173 418.827 262.97 274.074 282.773 283.278 288.425 301.79 305.682 313.089 320.943 331.514
341000 -382.701 420.771 262.86 274.127 282.05 284.541 288.852 300.74 305.279 314.271 320.864 331.846
342000 -384.559 421.681 263.056 273.946 281.824 284.192 289.627 299.737 308.29 310.708 322.852 330.911
343000 -386.912 422.7 264.278 272.945 281.724 284.207 290.018 300.484 307.29 311.025 321.792 332.939
344000 -386.049 422.86 264.587 272.098 281.602 284.596 290.301 300.602 307.808 311.195 321.547 332.258
345000 -386.884 423.876 265.29 272.488 280.729 283.217 292.184 299.683 307.035 312.194 322.397 331.318
346000 -388.51 424.632 265.387 272.92 280.84 281.536 293.029 300.159 306.427 312.691 323.06 331.65
347000 -389.45 425.78 265.071 274.416 280.868 282.387 292.147 297.5 308.777 312.362 321.595 331.994
348000 -388.691 427.281 264.723 274.387 280.061 284.165 291.207 298.559 308.151 312.316 321.611 331.558
349000 -391.295 427.188 264.31 274.807 279.082 284 292.199 298.058 306.704 312.623 321.423 333.216
350000 -389.4 428.716 265.311 274.762 278.396 283.854 293.439 298.149 304.981 314.091 319.92 334.003
351000 -394.081 429.511 267.004 272.446 279.916 283.764 293.883 298.055 306.624 312.383 320.175 334.585
352000 -394.277 430.639 267.196 273.512 278.425 284.184 292.534 299.261 305.909 312.075 321.547 333.202
353000 -397.533 430.214 267.039 275.277 277.443 284.078 292.215 299.858 305.629 313.126 320.062 335.291
354000 -396.715 432.615 265.974 275.896 276.989 283.392 293.087 299.362 306.429 314.412 318.276 335.006
355000 -399.803 434.728 265.152 276.164 276.175 283.061 293.59 299.301 305.508 315.951 317.642 336.114
356000 -401.215 437.044 264.45 275.108 275.902 284.818 293.976 299 303.726 316.303 319.249 333.408
357000 -401.058 437.323 264.451 274.827 275.707 285.486 293.954 300.067 302.343 317.194 319.479 333.729
358000 -403.514 439.091 265.102 273.174 275.815 285.389 293.313 301.057 302.727 315.899 319.178 335.358
359000 -404.585 439.276 266.789 272.277 276.475 284.645 293.149 300.838 305.026 315.562 319.121 335.549
360000 -406.652 439.342 266.074 273.008 276.317 284.705 293.093 300.454 306.613 314.652 318.966 334.592
361000 -405.146 441.988 265.007 271.447 277.809 284.367 293.475 299.462 306.701 314.064 320.424 333.051
362000 -404.866 443.741 264.488 270.344 280.523 283.102 293.857 298.417 308.392 312.281 321.155 332.718
363000 -404.227 444.841 264.114 270.249 281.753 282.372 293.568 298 308.471 312.27 321.261 331.047
364000 -406.669 446.165 264.917 268.372 281.796 284.036 292.637 297.306 309.382 312.15 321.866 330.73
365000 -406.495 448.24 265.178 266.87 281.244 284.55 292.379 299.956 307.86 311.863 321.844 330.063
366000 -408.313 449.159 265.103 267.394 281.047 285.016 292.361 299.88 307.398 313.96 321.327 330.394
367000 -409.972 448.506 266.181 267.089 280.677 285.483 292.164 300.6 306.037 314.873 321.179 330.32
368000 -412.31 449.877 265.683 267.844 279.715 285.256 292.231 301.046 307.34 313.39 321.277 331.432
369000 -412.25 450.296 265.442 267.682 280.374 285.79 292.348 299.919 309.471 311.254 321.195 331.439
370000 -415.856 451.298 266.537 268.495 279.693 285.755 292.816 298.544 308.998 312.351 320.306 332.03
371000 -413.13 452.979 265.861 270.092 278.375 285.073 294.108 297.23 310.087 312.054 321.457 330.515
372000 -416.533 453.677 264.789 270.447 278.002 285.13 294.449 297.495 309.918 311.151 322.344 331.272
373000 -416.604 454.037 264.506 270.776 277.345 286.771 293.572 298.157 308.228 311.506 322.343 330.901
374000 -416.675 457.299 263.544 270.606 277.43 287.378 294.421 298.94 306.726 312.165 322.51 330.324
375000 -413.642 458.41 262.603 272.17 276.498 288.264 294.773 298.55 304.861 312.593 322.737 329.519
376000 -418.414 459.35 262.202 273.113 274.118 288.313 295.415 298.123 305.172 311.472 324.944 329.234
377000 -418.997 460.01 262.531 272.349 274.673 287.709 294.61 297.411 306.42 310.767 326.657 329.29
378000 -420.102 462.319 262.858 271.085 276.47 286.876 294.379 296.478 307.008 311.325 324.108 330.071
379000 -422.278 463.418 263.667 270.256 277.038 286.899 292.729 298.311 307.307 310.542 325.052 330.497
380000 -423.101 463.373 264.258 269.935 277.049 287.084 293.208 298.815 306.727 311.203 325.323 329.655
381000 -425.928 461.454 265.813 272.196 276.218 285.767 293.295 299.431 304.978 310.834 327.623 329.503
382000 -425.864 462.917 264.993 273.345 276.296 284.226 293.535 301.065 302.676 313.984 327.388 328.757
383000 -426.046 464.32 264.328 273.372 278.374 283.946 293.067 301.657 301.195 315.05 327.21 327.881
384000 -427.024 464.531 265.302 273.964 276.95 284.252 293.098 301.876 300.847 314.224 327.865 327.889
385000 -430.51 465.552 266.756 274.719 274.049 286.026 292.143 302.391 301.321 314.502 326.776 330.735
386000 -432.423 466.278 267.234 273.333 274.748 285.175 294.091 302.378 300.027 315.712 326.121 332.616
387000 -435.64 464.593 268.596 273.789 274.274 284.669 294.678 302.821 298.713 315.845 326.642 335.085
388000 -441.131 464.786 268.581 273.195 275.563 282.691 295.978 303.245 299.235 315.401 325.874 337.919
389000 -440.338 467.822 267.959 271.966 278.132 281.966 296.34 303.085 299.291 313.973 326.335 337.451
390000 -439.701 469.223 266.08 271.441 279.574 282.956 296.003 301.504 300.106 315.163 325.286 335.771
391000 -439.316 469.874 265.495 271.654 279.694 283.734 295.734 300.635 300.884 314.808 325.366 335.044
392000 -441.026 472.065 265.463 271.164 279.079 284.239 296.353 298.523 301.584 315.491 325.395 335.055
393000 -441.896 473.337 265.576 269.563 280.933 284.505 295.33 298.5 301.623 316.296 324.005 334.218
394000 -441.903 474.05 266.223 270.117 278.577 287.444 294.453 297.482 302.247 316.806 323.921 334.031
395000 -442.165 474.563 265.618 271.245 278.43 288.782 292.025 298.366 302.285 317.25 324.209 333.197
396000 -443.195 475 263.731 271.99 279.647 288.418 290.472 298.505 302.278 319.004 323.476 331.547
397000 -443.554 477.172 263.695 272.771 279.65 286.966 291.046 297.709 301.836 321.322 322.782 332.329
398000 -443.429 479.973 262.492 271.947 280.408 286.259 291.206 299.773 299.839 322.193 321.711 332.72
399000 -446.991 482.655 262.196 272.083 279.354 286.747 291.573 299.479 300.49 319.867 323.933 331.343
400000 -447.241 485.135 260.159 273.83 278.727 286.484 291.648 298.856 302.912 318.52 323.198 331.918
401000 -449.751 486.6 257.393 275.191 278.826 287.098 290.803 297.843 302.72 317.421 324.85 331.633
402000 -447.695 486.317 257.936 274.273 279.348 287.37 290.131 298.792 303.029 315.926 324.798 331.452
403000 -451.315 486.981 259.472 274.38 279.585 286.278 290.635 298.846 302.729 316.369 325.012 333.271
404000 -450.956 487.271 258.864 273.676 280.549 286.889 290.434 298.02 303.949 314.358 326.132 332.354
405000 -452.172 488.81 258.457 274.1 281.11 286.945 291.299 299.118 302.067 314.857 326.238 332.517
406000 -451.5 489.574 258.838 274.391 280.115 287.252 290.928 298.933 302.283 315.631 326.167 331.966
407000 -453.539 491.235 260.681 273.146 281.461 285.584 291.519 297.907 304.344 315.801 324.583 332.606
408000 -457.17 490.984 260.952 272.69 282.06 284.497 291.77 297.955 305.954 314.281 324.977 332.899
409000 -457.759 493.524 259.785 272.814 282.055 285.483 290.889 297.555 308.162 311.179 325.68 334.898
410000 -459.899 495.508 260.405 271.081 282.76 285.737 291.732 297.626 307.6 310.227 325.519 336.104
411000 -462.663 494.62 260.537 272.276 281.149 286.236 290.715 299.875 307.482 309.828 325.263 336.92
412000 -462.261 496.458 261.061 272.99 278.371 285.535 291.237 301.091 307.346 310.648 324.112 335.895
413000 -462.904 497.073 261.126 272.818 277.457 286.371 290.121 301.67 307.656 311.426 322.948 337.39
414000 -464.403 499.207 260.321 274.396 276.581 286.916 290.593 301.007 307.974 311.853 322.145 338.203
415000 -464.735 499.182 261.139 275.09 274.522 287.002 291.314 300.478 307.763 311.378 323.886 336.562
416000 -465.301 501.559 260.421 275.877 274.456 286.736 291.974 300.855 307.002 310.47 324.449 335.235
417000 -468.115 500.316 262.082 275.318 274.443 286.655 291.886 301.953 306.385 311.315 323.777 335.581
418000 -467.837 501.399 261.851 274.551 275.163 286.43 291.883 303.205 304.576 311.594 325.015 335.533
419000 -466.958 503.912 262.552 274.149 275.437 286.536 292.446 302.882 304.12 310.906 325.745 334.237
420000 -471.129 503.465 263.271 273.671 275.267 286.952 292.817 301.63 304.262 312.502 325.379 335.178
421000 -472.065 506.149 263.736 272.358 275.599 288.092 293.273 299.843 304.22 312.855 325.197 333.746
422000 -472.813 507.914 263.468 269.752 278.632 286.1 293.33 299.925 302.774 314.619 325.863 333.187
423000 -475.963 510.254 261.015 269.944 279.284 286.202 293.61 301.231 301.475 314.335 326.927 334.22
424000 -476.992 512.029 260.541 268.593 279.835 285.728 295.036 300.98 301.739 313.246 326.101 335.805
425000 -477.36 513.8 260.005 269.596 279.999 286.373 293.883 300.246 303.121 312.203 327.972 334.836
426000 -479.44 513.116 261.651 269.202 279.813 284.627 294.014 300.47 303.644 312.469 326.539 336.371
427000 -480.973 513.553 261.703 268.71 281.003 284.579 294.709 299.345 304.794 312.571 324.67 337.772
428000 -479.228 514.959 260.84 268.989 281.821 283.534 296.251 299.827 304.069 313.046 323.752 337.85
429000 -483.376 515.746 261.276 268.301 282.303 282.468 297.444 300.51 302.213 313.84 323.948 337.895
430000 -482.975 516.978 260.525 268.046 282.208 283.404 298.1 299.862 301.905 314.197 322.942 337.718
431000 -485.051 519.942 258.991 267.77 281.046 284.332 298.656 300.366 300.927 314.485 323.002 339.201
432000 -485.623 523.731 259.338 267.681 280.476 283.116 300.38 299.632 301.466 315.055 322.337 338.445
433000 -486.856 522.549 258.751 269.317 279.121 284.697 300.487 299.053 302.514 316.305 321.443 339.149
434000 -488.398 522.037 258.327 270.169 278.601 286.14 299.175 298.904 303.224 316.966 319.3 339.53
435000 -489.906 522.891 258.637 270.452 279.257 284.933 299.825 299.238 304.215 315.883 319.388 339.332
436000 -490.733 522.81 259.302 271.234 279.095 284.603 299.821 299.707 305.503 314.238 320.546 338.413
437000 -491.671 522.53 258.885 272.032 279.002 283.494 300.49 299.65 305.316 313.39 322.188 338.042
438000 -495.62 524.407 258.535 271.549 280.627 283.48 299.432 298.474 307.323 312.18 322.899 339.364
439000 -496.234 526.49 258.202 271.268 280.585 284.181 297.852 300.395 306.201 312.265 320.508 340.641
440000 -496.483 526.587 258.791 271.444 282.669 283.229 297.769 300.569 307.461 311.228 319.149 341.987
